qid,abstractqueryexpansion,abstractqueryexpansion.bm25.map,star_model_count,method.1,metric.1,query.1,method.2,metric.2,query.2,method.3,metric.3,query.3,method.4,metric.4,query.4,method.5,metric.5,query.5,method.6,metric.6,query.6,method.7,metric.7,query.7,method.8,metric.8,query.8,method.9,metric.9,query.9,method.10,metric.10,query.10,method.11,metric.11,query.11,method.12,metric.12,query.12,method.13,metric.13,query.13,method.14,metric.14,query.14,method.15,metric.15,query.15,method.16,metric.16,query.16,method.17,metric.17,query.17,method.18,metric.18,query.18,method.19,metric.19,query.19,method.20,metric.20,query.20,method.21,metric.21,query.21
658,teenage pregnancy ,0.0414,13,word2vec.topn3,0.2442,teenage pregnancy teen age teen preganancy ,glove.topn3,0.2273,teenage pregnancy teen pregnant ,glove.topn3.replace,0.2195,teen pregnant ,wordnet.topn3,0.1356,teenage pregnancy teen gestation maternity ,word2vec.topn3.replace,0.1175,teen age teen preganancy ,sensedisambiguation.replace,0.098,adolescent pregnancy ,wiki.topn3,0.0776,teenage pregnancy singlparent sexual identity sex work Teenage pregnancy ,sensedisambiguation,0.0614,teenage adolescent pregnancy ,rm3.topn10.10.0.5.bm25,0.048,bottomlei pregnanc abort music radio children ag young teenag africa marriag ,wiki.topn3.replace,0.0463,singlparent sexual identity sex work Teenage pregnancy ,stem.lovins,0.0435,teen pregn ,stem.paicehusk,0.0435,teen pregn ,stem.trunc4,0.0418,teen preg ,,,,,,,,,,,,,,,,,,,,,,,,
659,cruise health safety ,0.3221,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,whale watching California ,0.6295,3,rm3.topn10.10.0.5.bm25,0.6744,kayak marin whale watch grai baja trip boat sea california ,relevancefeedback.topn10.bm25,0.6663,whale watching california call ,sensedisambiguation,0.6322,whale watching watch California ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,melanoma treatment causes ,0.5717,7,conceptnet.topn3.replace,0.624,melanoma dealing causes ,bertqe.topn10.bm25,0.6235,"{'melanoma treatment causes': 1.5, 'treatment melanoma  europe s fastestincreasing': 1.0, 'melanoma treatment performed': 0.844967880085653, 'although melanoma cured': 0.459528907922912, 'melanoma skin ': 0.39700214132762296, 'melanoma  p   p ': 0.39186295503211993} ",adaponfields.topn3.exgov2.4.0.25.10.2.25.1.bm25,0.6007,"{'caus': 2, 'treatment': 2, 'melanoma': 2, 'ant': 2.0, 'cancer': 1.46, 'cau': 1.35, 'sa': 1.306, 'gen': 1.278, 'adjuv': 1.226, 'malign': 1.222, 'lawn': 1.21, 'liqu': 1.15} ",word2vec.topn3,0.6006,melanoma treatment causes cancer treament treatement ,tagmee.topn3,0.5996,melanoma treatment causes Melanoma Therapy Etiology ,conceptluster.topn5.3.bm25,0.5996,melanoma treatment causes etiology therapy melanoma ,wordnet.topn3,0.5811,melanoma treatment causes malignant melanoma handling discussion causal agent do causal agency ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,telemarketer protection ,0.5936,6,rm3.topn10.10.0.5.bm25,0.7219,sentenc custom telemarket fraud fax protect metal phone investor telephon california ,sensedisambiguation,0.6505,telemarketer protection security ,sensedisambiguation.replace,0.6359,telemarketer security ,tagmee.topn3,0.6054,telemarketer protection Telemarketing Consumer protection ,conceptluster.topn5.3.bm25,0.6054,telemarketer protection consumer protection telemarketing ,onfields.topn3.10.2.25.1.bm25,0.6016,"{'protect': 2, 'custom': 2.0, 'telemarket': 2, 'att': 1.64, 'mci': 1.28, 'longdist': 1.24, 'scam': 1.16, 'fals': 1.16, 'roncoroni': 1.12, 'advertis': 1.12, '5million': 1.12, 'accus': 1.08} ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,Agent Orange exposure ,0.2491,3,onfields.topn3.10.2.25.1.bm25,0.3312,"{'exposur': 2, 'orang': 2, 'agent': 2, 'veteran': 2.0, 'vietnam': 1.711, 'va': 1.711, 'cancer': 1.553, 'diseas': 1.421, 'cdc': 1.289, 'derwinski': 1.263, 'decis': 1.184, 'nonhodgkin': 1.132} ",adaponfields.topn3.exgov2.4.0.25.10.2.25.1.bm25,0.3238,"{'exposur': 2, 'orang': 2, 'agent': 2, 'va': 1.844, 'veteran': 1.815, 'vietnam': 1.74, 'medic': 1.329, 'herbicid': 1.324, 'examin': 1.254, 'compens': 1.127, 'registri': 1.0} ",termluster.topn5.3.bm25,0.3227,agent orange exposure orang said veteran vietnam veteran said ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,American Indian Museum ,0.4954,7,rm3.topn10.10.0.5.bm25,0.7317,west indian washington american museum displai york artifact collect smithsonian bill ,thesaurus.topn3,0.7263,american indian museum   American Indian Amerind  building foundation ,onfields.topn3.10.2.25.1.bm25,0.6621,"{'american': 2, 'museum': 2, 'indian': 2, 'west': 1.488, 'rick': 1.143, 'smithsonian': 1.131, 'chumash': 1.119, 'cheyenn': 1.119, 'pm': 1.107, 'artifact': 1.107, 'am5': 1.071} ",docluster.topn10.3.bm25,0.631,american indian museum collect ,relevancefeedback.topn10.bm25,0.6207,american indian museum i collect ,sensedisambiguation,0.5317,American american english Indian Museum ,bertqe.topn10.bm25,0.498,"{'American Indian Museum': 1.5, 'american indian museum  senate': 1.0, 'museum american indian': 0.9333333333333333, 'american indian museum planned': 0.8666666666666668, 'american indian museum forged': 0.8, 'indian museum  american': 0.8} ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,poverty Africa sub Sahara ,0.2663,1,onfields.topn3.10.2.25.1.bm25,0.2916,"{'sub-sahara': 2, 'poverti': 2, 'africa': 2, 'world': 1.421, 'african': 1.329, 'asia': 1.211, 'subsaharan': 1.171, 'pope': 1.105, 'collaps': 1.079, 'arica': 1.066, 'oceania': 1.066, 'eastnorth': 1.066, 'indiffer': 1.039} ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,Thatcher resignation impact ,0.0085,18,sensedisambiguation.replace,0.3347,thatcher resignation shock ,sensedisambiguation,0.1677,Thatcher resignation impact shock ,tagmee.topn3.replace,0.0372,Margaret Thatcher Resignation from the British House of Commons ,tagmee.topn3,0.0278,thatcher resignation impact Margaret Thatcher Resignation from the British House of Commons ,conceptluster.topn5.3.bm25,0.0275,thatcher resignation impact margaret thatcher resignation british house commons ,rm3.topn10.10.0.5.bm25,0.0256,cabinet impact lord her europ prime she heseltin resign secretari thatcher ,bertqe.topn10.bm25,0.0208,"{'Thatcher resignation impact': 1.5, 'thatcher s resignation  polls': 1.0, 'resigned  margaret thatcher': 0.9477611940298507, 'thatcher s resignation  two': 0.9402985074626865, 'thatcher s agonizing decision prompted': 0.8731343283582088, 'thatcher summarily rejected': 0.7985074626865671} ",glove.topn3,0.02,thatcher resignation impact margaret blair affect ,wiki.topn3,0.0192,thatcher resignation impact people educated at kesteven and grantham girls  school ladies companion of the garter john major Margaret Thatcher united kingdom general election       united kingdom general election       united kingdom general election       Resignation from the British House of Commons ,relevancefeedback.topn10.bm25,0.018000000000000002,thatcher resignation impact her how hi he major ,anchor.topn3,0.0168,thatcher resignation impact danison   thatcher   thatcher  pendulum  astroblem chicxulub ,docluster.topn10.3.bm25,0.0164,thatcher resignation impact her major ,thesaurus.topn3,0.0159,thatcher resignation impact   departure retirement  brunt shock ,anchor.topn3.replace,0.0156,danison   thatcher   thatcher  resignation pendulum  astroblem chicxulub ,thesaurus.topn3.replace,0.0153,thatcher  departure retirement  brunt shock ,wiki.topn3.replace,0.0115,people educated at kesteven and grantham girls  school ladies companion of the garter john major Margaret Thatcher united kingdom general election       united kingdom general election       united kingdom general election       Resignation from the British House of Commons ,onfields.topn3.10.2.25.1.bm25,0.0111,"{'impact': 2, 'resign': 2, 'thatcher': 2, 'prime': 1.518, 'lawson': 1.375, 'cabinet': 1.321, 'margaret': 1.321, 'erm': 1.286, 'britain': 1.286, 'chancellor': 1.214, 'agre': 1.161, 'occas': 1.071} ",termluster.topn5.3.bm25,0.0105,thatcher resignation impact govern minist parti thatcher prime parti ,,,,,,,,,
667,unmarried partner households ,0.3517,10,glove.topn3.replace,0.4553,unmarried partner families residing ,rm3.topn10.10.0.5.bm25,0.4526,benefit estat famili partner coupl gai unmarri employe household divorc ,word2vec.topn3.replace,0.4467,unmarried partner families ,sensedisambiguation.replace,0.4467,unmarried partner family ,wordnet.topn3.replace,0.4089,unmarried partner home house ,relevancefeedback.topn10.bm25,0.3818,unmarried partner households unmarri famili estat      citi cent said divorc compani ,onfields.topn3.10.2.25.1.bm25,0.3698,"{'household': 2, 'unmarried-partn': 2, 'will': 2.0, 'partner': 1.897, 'unmarri': 1.862, 'famili': 1.345, 'die': 1.276, 'censu': 1.276, 'provis': 1.172, 'spous': 1.172, 'survivorship': 1.138, 'decis': 1.138, '125000': 1.103} ",glove.topn3,0.3696,unmarried partner households families residing ,word2vec.topn3,0.3647,unmarried partner households families ,sensedisambiguation,0.3647,unmarried partner households family ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,poverty  disease ,0.3735,2,tagmee.topn3,0.3736,poverty disease Poverty Diseases of poverty Disease ,conceptluster.topn5.3.bm25,0.3736,poverty disease disease diseases poverty poverty ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,Islamic Revolution ,0.1445,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,U S  elections apathy ,0.0134,10,rm3.topn10.10.0.5.bm25,0.3341,angel educ vote campaign ballot apathi u  turnout lo candid elect congress voter ,thesaurus.topn3,0.1234,u s  elections apathy  America Columbia  appointment ballot  indifference insensitivity ,bertqe.topn10.bm25,0.0833,"{'US elections apathy': 1.5, 'apathy  snap survey': 1.0, 'participating elections': 0.3611078785057606, 'prevailing polls  ': 0.24543232863959047, 'election held': 0.20761084603747243, 'elections united': 0.17642266961480285} ",relevancefeedback.topn10.bm25,0.065,u s  elections apathy you campaign elect angel congress district polish hi mr educ ,anchor.topn3.replace,0.0568,us  c      alphabet elections apathy ,sensedisambiguation.replace,0.0474,united states government election apathy ,thesaurus.topn3.replace,0.0441,America Columbia  appointment ballot  indifference insensitivity ,adaponfields.topn3.exgov2.4.0.25.10.2.25.1.bm25,0.0343,"{'apathi': 2, 'u.s.': 2, 'elect': 2, 'black': 1.957, 'vote': 1.836, 'court': 1.725, 'white': 1.618, 'voter': 1.469, 'attala': 1.464, 'plaintiff': 1.386, 'teagu': 1.3, 'gingl': 1.232, 'counti': 1.01} ",onfields.topn3.10.2.25.1.bm25,0.0149,"{'apathi': 2, 'elect': 2, 'u.s.': 2, 'u': 2.0, 'council': 1.087, 'corso': 1.081, 'coach': 1.062, 'pakistan': 1.054, 'polo': 1.038, 'harvard': 1.027, 'redistrict': 1.022, 'hudnut': 1.019, 'chicano': 1.016, 'oconnor': 1.014} ",sensedisambiguation,0.0147,U S  united states government elections election apathy ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,Salvation Army benefits ,0.2782,4,onfields.topn3.10.2.25.1.bm25,0.4134,"{'benefit': 2, 'armi': 2, 'salvat': 2, 'trailer': 2.0, 'homeless': 1.741, 'hous': 1.741, 'mortgag': 1.667, 'britt': 1.667, 'dont': 1.444, 'seller': 1.407, 'advis': 1.185, 'excus': 1.111} ",tagmee.topn3,0.3081,salvation army benefits The Salvation Army Welfare ,conceptluster.topn5.3.bm25,0.3081,salvation army benefits salvation army welfare ,termluster.topn5.3.bm25,0.2819,salvation army benefits armi salvat ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,NRA membership profile ,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,Soviet withdrawal Afghanistan ,0.2733,1,termluster.topn5.3.bm25,0.2832,soviet withdrawal afghanistan afghanistan withdraw govern union soviet govern soviet withdraw govern ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,Greenpeace prosecuted ,0.1278,4,tagmee.topn3.replace,0.1593,Greenpeace Prosecutor ,docluster.topn10.3.bm25,0.1481,greenpeace prosecuted greenpeac ,tagmee.topn3,0.1479,greenpeace prosecuted Greenpeace Prosecutor ,wiki.topn3,0.1423,greenpeace prosecuted greenpeace anti nuclear organizations in the united states friends of thearth Greenpeace prosecutors appeal indictment Prosecutor ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,Olympics training swimming ,0.2832,4,thesaurus.topn3,0.3579,olympics training swimming   coaching discipline  floating natant ,stem.porter,0.3314,olympic train swimm ,stem.trunc5,0.3314,olymp train swimm ,sensedisambiguation,0.3292,Olympics olympic games training train swimming ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,poppy cultivation ,0.2633,9,thesaurus.topn3,0.3482,poppy cultivation  drug heroin  farming gardening ,adaponfields.topn3.exgov2.4.0.25.10.2.25.1.bm25,0.341,"{'ban': 2.0, 'cultiv': 2, 'poppi': 2, 'taliban': 1.748, 'opium': 1.505, 'afghanistan': 1.387, 'crop': 1.297, '2000': 1.234, 'helmand': 1.216, 'heroin': 1.162, 'sheet': 1.135} ",glove.topn3,0.3067,poppy cultivation opium poppy ,conceptnet.topn3,0.3067,poppy cultivation opium poppy ,glove.topn3.replace,0.2934,opium poppy ,onfields.topn3.10.2.25.1.bm25,0.2907,"{'cultiv': 2, 'poppi': 2, 'coca': 1.5, 'opium': 1.429, 'excis': 1.262, 'cannabi': 1.214, 'soberon': 1.143, 'nadia': 1.119, 'cajamarca': 1.119, 'bankura': 1.119, 'north24': 1.071} ",docluster.topn10.3.bm25,0.2788,poppy cultivation poppi ,bertqe.topn10.bm25,0.2726,"{'poppy cultivation': 1.5, 'cultivation poppy': 1.0, 'poppy cultivations gradually gaining': 0.5, 'cultivation opium poppy': 0.5, ' text  poppy cultivation  f p102 ': 0.0, 'poppy cultivation prevented': 0.0} ",termluster.topn5.3.bm25,0.2704,poppy cultivation cultiv accord poppi accord ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,Leaning Tower of Pisa ,0.9087,5,rm3.topn10.10.0.5.bm25,1.0,tourist pisa tower museum cabl expert brief lean tilt anchor ,sensedisambiguation,0.9514,Leaning tend Tower tugboat of Pisa ,wordnet.topn3,0.9444,leaning tower pisa canted list propensity hulk predominate tug ,onfields.topn3.10.2.25.1.bm25,0.9390000000000001,"{'of': 2, 'lean': 2, 'pisa': 2, 'tower': 2, 'expert': 1.303, 'tilt': 1.242, 'mayor': 1.212, 'snake': 1.182, 'anchor': 1.121, 'otterlo': 1.091, 'stabilis': 1.091, 'cortopassi': 1.091} ",wiki.topn3,0.9329,leaning tower pisa buildings and structures completed in      visitor attractions in pisa filippo brunelleschi Leaning Tower of Pisa ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,joint custody impact ,0.2097,6,onfields.topn3.10.2.25.1.bm25,0.5216,"{'impact': 2, 'joint': 2, 'child': 2.0, 'custodi': 2, 'parent': 1.741, 'children': 1.517, 'mother': 1.397, 'father': 1.362, 'divorc': 1.362, 'decis': 1.259, 'wallerstein': 1.241, 'fingert': 1.155, 'besser': 1.138} ",adaponfields.topn3.exgov2.4.0.25.10.2.25.1.bm25,0.3178,"{'impact': 2, 'joint': 2, 'child': 2.0, 'custodi': 2, 'parent': 1.83, 'court': 1.52, 'mediat': 1.495, 'famili': 1.393, 'support': 1.353, 'children': 1.307, 'mother': 1.269, 'committe': 1.257, 'studi': 1.028} ",wiki.topn3,0.3142,joint custody impact california child support guidelinreview noncustodial parent solcustody Joint custody ,wiki.topn3.replace,0.29100000000000004,california child support guidelinreview noncustodial parent solcustody Joint custody ,tagmee.topn3,0.218,joint custody impact Joint custody ,conceptluster.topn5.3.bm25,0.218,joint custody impact joint custody ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,opening adoption records ,0.8556,2,adaponfields.topn3.exgov2.4.0.25.10.2.25.1.bm25,0.8972,"{'open': 2, 'record': 2, 'adopt': 2, 'birth': 1.545, 'parent': 1.447, 'adopte': 1.405, 'inform': 1.304, 'seal': 1.255, 'adult': 1.227, 'court': 1.224, 'caus': 1.126, 'releas': 1.081} ",docluster.topn10.3.bm25,0.8734,opening adoption records adopt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,immigrants Spanish school ,0.0802,8,onfields.topn3.10.2.25.1.bm25,0.4144,"{'spanish': 2, 'immigr': 2, 'school': 2, 'student': 1.774, 'english': 1.357, 'district': 1.27, 'class': 1.261, 'magnet': 1.252, 'dont': 1.113, 'cours': 1.104, 'bilingu': 1.096, 'didnt': 1.087} ",rm3.topn10.10.0.5.bm25,0.2454,school latino catalan she district cathol spanish immigr english perez student ,relevancefeedback.topn10.bm25,0.2194,immigrants spanish school student english catalan latino cathol he ,docluster.topn10.3.bm25,0.1986,immigrants spanish school student ,word2vec.topn3,0.1348,immigrants spanish school migrants english Spainish college ,glove.topn3,0.1268,immigrants spanish school migrants spain portuguese students ,adaponfields.topn3.exgov2.4.0.25.10.2.25.1.bm25,0.1066,"{'spanish': 2, 'immigr': 2, '1': 2.0, 'school': 2, '0': 1.693, 'age': 1.396, 'english': 1.332, 'languag': 1.221, 'adult': 1.154, 'educ': 1.127, 'hispan': 1.107, 'literaci': 1.0} ",termluster.topn5.3.bm25,0.1002,immigrants spanish school year student spanish educ immigr onli educ immigr onli ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,wind power location ,0.2734,7,wiki.topn3,0.6972,wind power location wind turbine wind farm renewablenergy Wind power binomial distribution quantilfunction scalparameter Location parameter ,wiki.topn3.replace,0.6865,wind turbine wind farm renewablenergy Wind power binomial distribution quantilfunction scalparameter Location parameter ,termluster.topn5.3.bm25,0.4644,wind power location power wind ,bertqe.topn10.bm25,0.4425,"{'wind power location': 1.5, 'windpowered electricity nanao  guangdong ': 1.0, 'windpowered generating fields inner': 0.9823115232697921, 'wind power installations': 0.6357547655847501, 'windpowered generating fields construction ': 0.3074016829812811, 'windpowered generating fields ': 0.20642280611368707} ",docluster.topn10.3.bm25,0.4258,wind power location energi said ,sensedisambiguation,0.4022,wind wind instrument power world power location placement ,onfields.topn3.10.2.25.1.bm25,0.3063,"{'locat': 2, 'power': 2, 'wind': 2, 'plant': 1.407, 'instal': 1.136, 'mw': 1.136, 'windmil': 1.136, 'subsidi': 1.085, 'increas': 1.085, 'winddriven': 1.034, 'megawattclass': 1.034, 'energi': 1.0} ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,adult immigrants English ,0.2444,3,onfields.topn3.10.2.25.1.bm25,0.3171,"{'english': 2, 'school': 2.0, 'adult': 2, 'immigr': 2, 'student': 1.73, 'evan': 1.73, 'children': 1.649, 'tutor': 1.351, 'bautista': 1.189, 'counti': 1.027, 'literaci': 1.0} ",relevancefeedback.topn10.bm25,0.3092,adult immigrants english school tutor counti educ     class i said ,adaponfields.topn3.exgov2.4.0.25.10.2.25.1.bm25,0.2626,"{'1': 2.0, 'immigr': 2, 'adult': 2, 'english': 2, '0': 1.734, 'age': 1.335, 'languag': 1.173, 'educ': 1.124, 'arriv': 1.082, 'hispan': 1.061, 'literaci': 1.0} ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,Czechoslovakia breakup ,0.0356,16,onfields.topn3.10.2.25.1.bm25,0.3271,"{'czechoslovakia': 2, 'breakup': 2, 'slovak': 2.0, 'czech': 1.769, 'republ': 1.5, 'slovakia': 1.5, 'havel': 1.385, 'svora': 1.308, 'divis': 1.269, 'moravcik': 1.231, 'postcommunist': 1.192} ",stem.trunc5,0.21,czech break ,adaponfields.topn3.exgov2.4.0.25.10.2.25.1.bm25,0.1957,"{'breakup': 2, 'czechoslovakia': 2, 'czech': 2.0, 'plant': 1.584, 'republ': 1.562, 'nuclear': 1.511, 'slovak': 1.507, 'unemploy': 1.37, 'fuel': 1.228, 'mochovc': 1.169, 'cez': 1.146, 'bohunic': 1.128, 'safeti': 1.0} ",wiki.topn3.replace,0.1833,normalization  czechoslovakia  communist party of czechoslovakia praguspring Czechoslovak Socialist Republic      in czechoslovakia      in the czech republic      in slovakia Dissolution of Czechoslovakia ,wiki.topn3,0.16399999999999998,czechoslovakia breakup normalization  czechoslovakia  communist party of czechoslovakia praguspring Czechoslovak Socialist Republic      in czechoslovakia      in the czech republic      in slovakia Dissolution of Czechoslovakia ,word2vec.topn3,0.1312,czechoslovakia breakup yugoslavia sudetenland slovakia break up post breakup ,word2vec.topn3.replace,0.1228,yugoslavia sudetenland slovakia break up post breakup ,tagmee.topn3.replace,0.1205,Czechoslovak Socialist Republic Dissolution of Czechoslovakia ,tagmee.topn3,0.0999,czechoslovakia breakup Czechoslovak Socialist Republic Dissolution of Czechoslovakia ,conceptluster.topn5.3.bm25,0.0999,czechoslovakia breakup czechoslovak socialist republic dissolution czechoslovakia ,wordnet.topn3,0.0789,czechoslovakia breakup dissolution separation ,glove.topn3,0.0681,czechoslovakia breakup czechoslovak ussr break up disintegration ,sensedisambiguation,0.0649,Czechoslovakia breakup separation ,conceptnet.topn3,0.0649,czechoslovakia breakup separation ,sensedisambiguation.replace,0.0596,czechoslovakia separation ,wordnet.topn3.replace,0.0391,czechoslovakia detachment separation ,,,,,,,,,,,,,,,
684,part time benefits ,0.0859,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,Oscar winner selection ,0.2775,10,onfields.topn3.10.2.25.1.bm25,0.4998,"{'select': 2, 'winner': 2, 'oscar': 2, 'film': 2.0, 'nomin': 1.622, 'award': 1.467, 'dga': 1.356, 'committe': 1.244, 'releas': 1.178, 'exclus': 1.089, 'writein': 1.089, 'documentari': 1.067, 'academi': 1.0} ",termluster.topn5.3.bm25,0.4855,oscar winner selection film year academi ,sensedisambiguation,0.3947,Oscar academy award winner selection survival ,wordnet.topn3,0.3735,oscar winner selection Academy Award succeeder achiever survival pick option ,wiki.topn3,0.3607,oscar winner selection academy of motion picturarts and sciences american film institute featurlength Academy Awards academy of motion picturarts and sciences american film institute featurlength Academy Awards ,conceptluster.topn5.3.bm25,0.3477,oscar winner selection academy awards ,conceptnet.topn3,0.3284,oscar winner selection Academy Award choice ,glove.topn3,0.3178,oscar winner selection nominated winning ,tagmee.topn3,0.2947,oscar winner selection Academy Awards Academy Awards ,relevancefeedback.topn10.bm25,0.2819,oscar winner selection dga film present dress book million best ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,Argentina pegging dollar ,0.3016,5,rm3.topn10.10.0.5.bm25,0.4657,inflat inflow exchang peso export currenc central dollar deficit argentina cavallo peg ,relevancefeedback.topn10.bm25,0.37799999999999995,argentina pegging dollar farm bank export cent rate peso ,tagmee.topn3,0.3689,argentina pegging dollar Argentina Fixed exchange rate system United States dollar ,onfields.topn3.10.2.25.1.bm25,0.3374,"{'peg': 2, 'dollar': 2, 'argentina': 2, 'export': 1.895, 'farm': 1.684, 'increas': 1.474, 'deficit': 1.368, 'inflow': 1.263, 'cavallo': 1.211, 'bna': 1.158, 'macri': 1.105, 'sarachu': 1.105} ",termluster.topn5.3.bm25,0.3048,argentina pegging dollar year ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,Northern Ireland industry ,0.3446,2,relevancefeedback.topn10.bm25,0.4416,northern ireland industry pound project ,docluster.topn10.3.bm25,0.4416,northern ireland industry project pound ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,non U S  media bias ,0.0129,10,tagmee.topn3.replace,0.1058,Media bias ,tagmee.topn3,0.085,non u s  media bias Media bias ,conceptluster.topn5.3.bm25,0.085,non u s  media bias media bias ,wiki.topn3,0.0505,non u s  media bias godwin s law spin  public relations  susan faludi Media bias ,word2vec.topn3,0.0457,non u s  media bias press biases biased ,conceptnet.topn3,0.0337,non u s  media bias press ,wiki.topn3.replace,0.027999999999999997,godwin s law spin  public relations  susan faludi Media bias ,onfields.topn3.10.2.25.1.bm25,0.0245,"{'bia': 2, 'media': 2, 'non-u.s.': 2, 'u': 2.0, 'mexican': 1.073, 'trial': 1.061, 'tribe': 1.05, 'pilliod': 1.039, 'gilliam': 1.028, 'carranza': 1.022, 'brumel': 1.017, 'inouy': 1.017, 'intrus': 1.011, 'testifi': 1.006} ",thesaurus.topn3,0.0208,non u s  media bias   news publishing  bigotry favoritism ,glove.topn3,0.0173,non u s  media bias non us js   press reports perceived prejudice ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,family planning aid ,0.066,4,wiki.topn3,0.2078,family planning aid united nations population fund reproductivhealth family planning Family planning development assistanccommittee cash transfers aid agency Aid ,wiki.topn3.replace,0.2032,united nations population fund reproductivhealth family planning Family planning development assistanccommittee cash transfers aid agency Aid ,thesaurus.topn3,0.1234,family planning aid  birth prevention contraception  assistance benefit ,word2vec.topn3,0.0674,family planning aid population control birth control reproductive health assistance assist ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,college education advantage ,0.0035,12,wordnet.topn3.replace,0.0392,college Department of Education Education Department vantage reward ,wordnet.topn3,0.0272,college education advantage instruction training reward vantage ,conceptnet.topn3,0.0221,college education advantage degree school further your career seeing art ,wiki.topn3.replace,0.0114,university college education Higher education knowledge sharing philosophy of education education Education ,wiki.topn3,0.0106,college education advantage university college education Higher education knowledge sharing philosophy of education education Education ,tagmee.topn3,0.0093,college education advantage Higher education Education ,conceptluster.topn5.3.bm25,0.0093,college education advantage education higher education ,bertqe.topn10.bm25,0.0077,"{'college education advantage': 1.5, 'higher education many advantages ': 1.0, 'college education long': 0.6707807118254878, 'affordable access highquality undergraduate ': 0.4595292766934557, 'development universities colleges': 0.14753157290470717, 'higher education ': 0.1227037887485648} ",stem.lovins,0.0073,colleg educ advant ,glove.topn3,0.0063,college education advantage graduate school teaching giving ,stem.paicehusk,0.0057,colleg educ adv ,rm3.topn10.10.0.5.bm25,0.0045,student colleg educ univers commiss program advantag tuition bond shanghai school ,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,clear cutting forests ,0.2914,1,termluster.topn5.3.bm25,0.3406,clear cutting forests forestri cut clear ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,prostate cancer detection treatment ,0.3846,3,relevancefeedback.topn10.bm25,0.4817,prostate cancer detection treatment block prostat zoladex hospit beam ,tagmee.topn3,0.4381,prostate cancer detection treatment Prostate cancer Therapy ,conceptluster.topn5.3.bm25,0.4381,prostate cancer detection treatment therapy prostate cancer ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
